48 1128
e 7 15 168.182
e 7 39 170.148
e 7 30 201.027
e 7 14 217.582
e 7 45 230.233
e 7 43 256.198
e 7 11 264.501
e 7 32 268.521
e 7 10 289.011
e 7 22 291.428
e 7 17 300.612
e 7 35 323.924
e 7 40 328.144
e 7 33 342.869
e 7 19 344.238
e 7 27 351.781
e 7 13 356.25
e 7 46 371.34
e 7 12 376.653
e 7 24 405.079
e 7 29 417.849
e 7 36 433.942
e 7 20 449.719
e 7 18 449.744
e 7 26 459.6
e 7 42 468.399
e 7 16 507.128
e 7 38 527.678
e 7 28 531.468
e 7 47 554.078
e 7 31 581.351
e 7 41 691.107
e 7 23 753.227
e 7 9 800.099
e 7 25 850.775
e 7 34 942.181
e 7 44 953.349
e 8 37 78.7757
e 8 39 87.0747
e 8 14 125.096
e 8 21 143.406
e 8 45 143.412
e 8 30 144.667
e 8 11 173.187
e 8 32 176.956
e 8 15 187.13
e 8 43 191.625
e 8 10 206.589
e 8 22 222.493
e 8 17 231.664
e 8 35 248.461
e 8 19 251.63
e 8 27 282.819
e 8 46 283.196
e 8 13 295.526
e 8 12 300.526
e 8 33 308.415
e 8 40 334.02
e 8 24 338.957
e 8 29 343.141
e 8 20 365.65
e 8 36 366.924
e 8 18 381.58
e 8 26 387.856
e 8 42 391.913
e 8 16 435.393
e 8 38 456.928
e 8 47 499.925
e 8 28 501.613
e 8 31 505.584
e 8 41 643.964
e 8 23 689.56
e 8 9 746.688
e 8 25 810.729
e 8 34 887.895
e 8 44 894.385
e 9 23 118.864
e 9 41 120.793
e 9 34 142.122
e 9 25 145.878
e 9 44 163.556
e 9 47 246.903
e 9 28 314.294
e 9 31 319.314
e 9 38 322.105
e 9 24 413.654
e 9 13 451.5
e 9 33 464.149
e 9 20 467.006
e 9 12 470.58
e 9 22 527.498
e 9 46 548.071
e 9 40 557.007
e 9 10 566.495
e 9 11 638.044
e 9 19 647.712
e 9 21 654.876
e 9 39 665.598
e 9 15 668.489
e 9 14 680.244
e 9 32 700.667
e 9 45 744.673
e 9 37 810.504
e 9 35 822.396
e 9 30 835.501
e 9 43 839.363
e 9 17 842.919
e 9 29 865.106
e 9 27 865.973
e 9 42 876.498
e 9 26 904.697
e 9 36 918.565
e 9 18 921.008
e 9 16 930.808
e 10 22 64.7746
e 10 11 75.5201
e 10 46 91.6885
e 10 12 98.6878
e 10 14 113.824
e 10 39 120.09
e 10 13 132.736
e 10 19 135.212
e 10 32 143.604
e 10 24 154.184
e 10 20 160.726
e 10 45 179.799
e 10 21 209.547
e 10 33 212.831
e 10 37 252.549
e 10 38 257.546
e 10 15 263.116
e 10 30 269.109
e 10 35 274.993
e 10 43 275.659
e 10 17 286.839
e 10 31 300.607
e 10 27 320.893
e 10 40 324.156
e 10 47 326.826
e 10 29 345.165
e 10 42 377.004
e 10 28 379.862
e 10 36 391.668
e 10 26 392.397
e 10 18 399.842
e 10 16 432.455
e 10 41 477.332
e 10 23 495.404
e 10 25 651.832
e 10 44 704.134
e 10 34 704.199
e 11 14 52.2826
e 11 32 68.3778
e 11 19 89.4908
e 11 39 101.915
e 11 45 106.651
e 11 46 114.993
e 11 22 135.392
e 11 12 167.485
e 11 37 198.342
e 11 35 200.091
e 11 30 200.937
e 11 43 201.683
e 11 20 204.538
e 11 13 207.939
e 11 17 211.331
e 11 21 227.884
e 11 24 228.322
e 11 27 245.992
e 11 29 274.391
e 11 33 280.043
e 11 15 284.721
e 11 42 309.903
e 11 36 318.834
e 11 26 322.221
e 11 38 323.192
e 11 18 327.885
e 11 31 358.333
e 11 16 364.216
e 11 40 375.591
e 11 47 401.017
e 11 28 454.051
e 11 41 551.684
e 11 23 561.98
e 11 25 726.578
e 11 44 771.703
e 11 34 774.26
e 12 24 68.6373
e 12 13 83.3175
e 12 22 89.8479
e 12 20 94.1563
e 12 46 97.4345
e 12 38 158.9
e 12 33 190.822
e 12 19 191.875
e 12 31 205.294
e 12 14 211.69
e 12 39 213.521
e 12 32 231.027
e 12 47 236.751
e 12 21 270.348
e 12 45 274.133
e 12 15 315.529
e 12 28 316.418
e 12 40 328.859
e 12 37 350.903
e 12 35 357.557
e 12 30 366.594
e 12 43 368.857
e 12 17 374.644
e 12 41 387.107
e 12 23 396.796
e 12 27 402.706
e 12 29 415.159
e 12 42 438.902
e 12 26 460.037
e 12 36 465.638
e 12 18 471.422
e 12 16 495.247
e 12 25 562.755
e 12 44 605.779
e 12 34 606.984
e 13 24 54.0249
e 13 22 78.0607
e 13 33 107.973
e 13 20 172.887
e 13 46 174.223
e 13 38 177.945
e 13 47 205.33
e 13 39 214.398
e 13 21 226.126
e 13 14 238.914
e 13 31 240.699
e 13 28 247.969
e 13 40 249.144
e 13 19 257.598
e 13 15 261.234
e 13 32 276.24
e 13 45 308.946
e 13 41 352.938
e 13 37 359.629
e 13 30 391.044
e 13 23 397.047
e 13 43 404.7
e 13 35 407.727
e 13 17 418.81
e 13 27 453.628
e 13 29 475.96
e 13 42 504.924
e 13 26 522.596
e 13 36 523.617
e 13 25 524.929
e 13 18 531.246
e 13 16 560.963
e 13 34 592.437
e 13 44 599.384
e 14 32 64.0257
e 14 39 71.368
e 14 45 71.5566
e 14 19 127.095
e 14 37 146.216
e 14 30 155.289
e 14 22 161.579
e 14 43 166.173
e 14 46 167.245
e 14 35 183.025
e 14 17 185.412
e 14 21 205.382
e 14 27 227.508
e 14 20 256.221
e 14 15 261.642
e 14 24 267.247
e 14 29 268.533
e 14 33 294.992
e 14 36 306.843
e 14 42 310.165
e 14 26 316.554
e 14 18 318.077
e 14 16 361.489
e 14 38 369.804
e 14 40 372.132
e 14 31 408.12
e 14 47 439.318
e 14 28 478.554
e 14 41 589.382
e 14 23 608.318
e 14 25 762.993
e 14 44 817.467
e 14 34 818.011
e 15 21 56.8938
e 15 40 160.017
e 15 39 190.292
e 15 33 205.057
e 15 22 227.625
e 15 37 262.216
e 15 45 313.098
e 15 24 315.254
e 15 32 325.624
e 15 30 331.737
e 15 46 354.524
e 15 19 374.019
e 15 43 377.65
e 15 28 378.134
e 15 20 406.447
e 15 17 415.374
e 15 35 427.335
e 15 47 430.393
e 15 38 438.326
e 15 27 465.572
e 15 31 501.929
e 15 29 520.373
e 15 36 549.61
e 15 41 552.96
e 15 18 563.41
e 15 42 566.257
e 15 26 566.997
e 15 16 613.895
e 15 23 639.766
e 15 25 702.07
e 15 34 809.804
e 15 44 828.023
e 16 26 47.6356
e 16 42 56.3455
e 16 18 61.4829
e 16 36 78.4375
e 16 29 93.6256
e 16 27 155.448
e 16 35 187.195
e 16 17 206.521
e 16 43 251.248
e 16 45 301.065
e 16 32 301.105
e 16 19 304.22
e 16 30 307.522
e 16 37 380.308
e 16 46 399.584
e 16 39 429.627
e 16 20 466.517
e 16 22 496.767
e 16 21 560.479
e 16 24 563.881
e 16 38 612.958
e 16 31 613.154
e 16 33 643.784
e 16 47 724.698
e 16 40 733.57
e 16 28 808.357
e 16 23 829.786
e 16 41 870.158
e 16 44 1032.52
e 16 25 1044.52
e 16 34 1051.06
e 17 35 36.8307
e 17 43 45.6828
e 17 27 51.4578
e 17 30 102.342
e 17 45 114.325
e 17 29 119.012
e 17 36 135.297
e 17 32 144.063
e 17 18 150.249
e 17 26 158.993
e 17 42 170.484
e 17 37 173.867
e 17 19 201.531
e 17 39 242.556
e 17 46 296.836
e 17 22 343.816
e 17 21 364.926
e 17 20 385.344
e 17 24 438.632
e 17 33 480.371
e 17 38 522.463
e 17 31 545.23
e 17 40 547.874
e 17 47 610.816
e 17 28 662.718
e 17 23 758.654
e 17 41 761.45
e 17 25 936.824
e 17 44 968.504
e 17 34 975.855
e 18 36 16.9593
e 18 26 25.975
e 18 29 56.4492
e 18 42 62.5718
e 18 27 98.8375
e 18 35 136.848
e 18 43 193.584
e 18 30 249.107
e 18 45 253.066
e 18 32 261.462
e 18 19 279.855
e 18 37 322.782
e 18 46 379.034
e 18 39 383.374
e 18 20 454.057
e 18 22 462.831
e 18 21 511.362
e 18 24 539.571
e 18 38 599.987
e 18 31 607.034
e 18 33 607.597
e 18 40 689.269
e 18 47 705.48
e 18 28 779.191
e 18 23 824.597
e 18 41 853.478
e 18 25 1028.9
e 18 44 1030.54
e 18 34 1045.72
e 19 32 84.3164
e 19 46 100.174
e 19 45 138.051
e 19 35 176.15
e 19 20 184.462
e 19 39 190.076
e 19 22 199.554
e 19 43 211.675
e 19 27 218.511
e 19 29 223.482
e 19 30 233.756
e 19 42 247.955
e 19 37 256.723
e 19 24 260.334
e 19 26 268.169
e 19 36 274.747
e 19 21 317.238
e 19 38 325.652
e 19 31 344.081
e 19 33 347.413
e 19 47 425.859
e 19 40 456.818
e 19 28 504.298
e 19 23 558.921
e 19 41 574.593
e 19 25 750.289
e 19 44 768.333
e 19 34 777.727
e 20 46 91.6823
e 20 24 136.957
e 20 38 146.492
e 20 31 159.914
e 20 22 178.822
e 20 32 251.917
e 20 47 263.358
e 20 39 280.249
e 20 33 280.521
e 20 45 303.692
e 20 21 358.446
e 20 35 360.582
e 20 23 374.677
e 20 28 376.832
e 20 43 390.711
e 20 29 398.102
e 20 30 401.733
e 20 27 402.301
e 20 37 402.343
e 20 41 404.438
e 20 42 411.264
e 20 40 421.541
e 20 26 438.211
e 20 36 451.587
e 20 25 578.12
e 20 44 583.896
e 20 34 594.25
e 21 39 134.03
e 21 22 180.727
e 21 40 190.742
e 21 33 192.93
e 21 37 221.662
e 21 45 259.417
e 21 32 269.407
e 21 24 279.287
e 21 30 286.848
e 21 46 301.233
e 21 43 329.266
e 21 35 374.745
e 21 28 379.947
e 21 38 403.906
e 21 47 411.309
e 21 27 414.331
e 21 31 464.661
e 21 29 466.859
e 21 36 498.012
e 21 42 511.893
e 21 26 513.908
e 21 41 543.098
e 21 23 616.632
e 21 25 700.077
e 21 34 796.931
e 21 44 811.286
e 22 24 116.476
e 22 39 138.42
e 22 46 138.815
e 22 33 148.07
e 22 32 203.459
e 22 45 232.319
e 22 38 236.453
e 22 40 264.858
e 22 47 282.404
e 22 37 283.008
e 22 31 290.727
e 22 30 312.989
e 22 28 319.177
e 22 43 327.702
e 22 35 335.12
e 22 27 380.959
e 22 29 408.672
e 22 41 430.823
e 22 42 441.483
e 22 36 454.097
e 22 26 456.162
e 22 23 467.067
e 22 25 602.986
e 22 34 667.713
e 22 44 672.402
e 23 41 164.072
e 23 44 210.067
e 23 47 211.33
e 23 31 217.567
e 23 34 221.328
e 23 38 238.791
e 23 25 263.378
e 23 28 331.373
e 23 24 350.617
e 23 33 436.427
e 23 46 461.851
e 23 40 552.734
e 23 39 604.582
e 23 32 620.072
e 23 45 667.863
e 23 35 735.058
e 23 37 746.472
e 23 43 760.025
e 23 30 762.643
e 23 29 769.539
e 23 42 776.749
e 23 27 776.977
e 23 26 806.735
e 23 36 823.519
e 24 38 124.695
e 24 33 150.104
e 24 46 165.55
e 24 47 172.736
e 24 31 186.676
e 24 28 249.114
e 24 39 254.5
e 24 32 294.569
e 24 40 294.751
e 24 41 323.371
e 24 45 333.912
e 24 37 398.089
e 24 30 422.244
e 24 35 423.39
e 24 43 429.659
e 24 27 468.872
e 24 29 483.391
e 24 25 498.332
e 24 42 507.536
e 24 26 528.495
e 24 36 533.494
e 24 34 552.801
e 24 44 556.186
e 25 41 175.792
e 25 34 177.307
e 25 44 231.88
e 25 28 324.363
e 25 47 326.069
e 25 38 431.979
e 25 31 444.818
e 25 33 507.957
e 25 40 567.098
e 25 46 650.283
e 25 39 736.423
e 25 32 792.792
e 25 45 831.514
e 25 37 881.08
e 25 30 915.974
e 25 35 920.278
e 25 43 927.446
e 25 27 965.276
e 25 29 972.487
e 25 42 989.023
e 25 26 1014.7
e 25 36 1024.76
e 26 42 36.9453
e 26 36 39.3447
e 26 29 48.1251
e 26 27 108.116
e 26 35 139.882
e 26 43 203.905
e 26 45 254.549
e 26 32 257.48
e 26 30 260.323
e 26 37 332.837
e 26 46 366.085
e 26 39 383.813
e 26 38 584.54
e 26 31 589.291
e 26 33 602.253
e 26 40 688.641
e 26 47 692.475
e 26 28 770.491
e 26 41 839.592
e 26 44 1011.8
e 26 34 1028.01
e 27 35 45.9086
e 27 29 71.9793
e 27 36 84.1798
e 27 43 95.8062
e 27 42 123.114
e 27 30 152.22
e 27 45 158.774
e 27 32 177.63
e 27 37 224.894
e 27 39 289.045
e 27 46 317.91
e 27 33 521.57
e 27 38 544.039
e 27 31 560.999
e 27 40 595.165
e 27 47 639.422
e 27 28 699.992
e 27 41 789.516
e 27 44 985.969
e 27 34 996.182
e 28 47 154.277
e 28 33 193.203
e 28 41 193.545
e 28 40 246.395
e 28 38 270.331
e 28 31 328.935
e 28 46 413.845
e 28 39 436.971
e 28 34 448.34
e 28 44 477.754
e 28 32 522.372
e 28 45 550.042
e 28 37 576.618
e 28 30 622.164
e 28 43 644.111
e 28 35 654.11
e 28 29 723.926
e 28 42 752.176
e 28 36 771.411
e 29 42 51.5404
e 29 36 54.1213
e 29 35 94.737
e 29 43 164.692
e 29 45 207.452
e 29 32 209.375
e 29 30 221.348
e 29 37 291.841
e 29 46 322.585
e 29 39 336.146
e 29 38 543.846
e 29 31 551.987
e 29 33 554.432
e 29 40 640.654
e 29 47 649.037
e 29 41 797.043
e 29 44 976.087
e 29 34 990.51
e 30 43 56.6921
e 30 37 74.5139
e 30 45 98.3703
e 30 35 131.85
e 30 32 152.117
e 30 39 185.446
e 30 36 233.111
e 30 42 272.79
e 30 46 310.093
e 30 33 431.628
e 30 40 476.328
e 30 38 523.877
e 30 31 558.493
e 30 47 593.765
e 30 41 743.324
e 30 44 972.141
e 30 34 973.26
e 31 38 68.709
e 31 47 178.143
e 31 46 250.331
e 31 41 282.031
e 31 33 323.713
e 31 32 410.699
e 31 39 418.513
e 31 44 425.127
e 31 34 438.733
e 31 45 461.254
e 31 40 465.914
e 31 35 519.99
e 31 43 550.117
e 31 37 552.19
e 31 42 559.654
e 31 36 605.985
e 32 45 54.3576
e 32 35 131.738
e 32 39 135.386
e 32 43 139.965
e 32 46 160.463
e 32 37 172.887
e 32 42 248.416
e 32 36 251.696
e 32 33 346.279
e 32 38 382.101
e 32 40 433.167
e 32 47 466.822
e 32 41 617.485
e 32 44 830.137
e 32 34 835.155
e 33 40 144.887
e 33 47 225.868
e 33 39 246.234
e 33 38 255.52
e 33 46 275.965
e 33 41 350.548
e 33 45 366.176
e 33 37 383.645
e 33 43 457.564
e 33 35 476.269
e 33 42 588.849
e 33 36 597.967
e 33 34 605.863
e 33 44 623.027
e 34 44 59.3632
e 34 41 258.064
e 34 47 388.608
e 34 38 453.414
e 34 46 679.324
e 34 40 693.856
e 34 39 806.053
e 34 45 880.85
e 34 37 950.6
e 34 35 953.577
e 34 43 974.661
e 34 42 998.076
e 34 36 1044.43
e 35 43 77.3694
e 35 45 116.262
e 35 36 124.406
e 35 42 144.538
e 35 37 198.883
e 35 39 246.697
e 35 46 274.48
e 35 38 500.779
e 35 40 552.795
e 35 47 594.309
e 35 41 744.563
e 35 44 944.474
e 36 42 73.5113
e 36 43 177.941
e 36 45 240.59
e 36 37 307.009
e 36 39 371.075
e 36 46 374.508
e 36 38 597.03
e 36 40 677.199
e 36 47 700.603
e 36 41 849.166
e 36 44 1030.18
e 37 45 122.598
e 37 43 129.238
e 37 39 145.29
e 37 46 313.312
e 37 42 342.797
e 37 40 412.403
e 37 38 509.745
e 37 47 564.941
e 37 41 711.745
e 37 44 953.9
e 38 47 128.953
e 38 46 226.298
e 38 41 259.484
e 38 39 370.499
e 38 40 397.261
e 38 45 429.185
e 38 44 448.577
e 38 43 521.908
e 38 42 557.755
e 39 45 130.503
e 39 46 201.525
e 39 43 213.977
e 39 40 306.188
e 39 42 379.568
e 39 47 419.728
e 39 41 566.515
e 39 44 810.672
e 40 47 343.647
e 40 46 403.045
e 40 45 436.682
e 40 41 436.711
e 40 43 515.583
e 40 42 681.563
e 40 44 720.34
e 41 47 150.69
e 41 44 284.333
e 41 46 474.658
e 41 45 657.131
e 41 43 752.967
e 41 42 814.446
e 42 43 216.166
e 42 45 253.33
e 42 46 343.29
e 42 47 668.632
e 42 44 980.686
e 43 45 95.9565
e 43 46 299.804
e 43 47 602.391
e 43 44 970.086
e 44 47 400.041
e 44 46 671.778
e 44 45 877.759
e 45 46 212.01
e 45 47 506.611
e 46 47 326.5
